Name,Image Number,Path
bibarel15,10187,datasets/pokesprites/10187.png
mienshao18,10188,datasets/pokesprites/10188.png
kricketune12,10189,datasets/pokesprites/10189.png
flaaffy31,10190,datasets/pokesprites/10190.png
graveler0,10191,datasets/pokesprites/10191.png
meganium50,10192,datasets/pokesprites/10192.png
garbodor14,10193,datasets/pokesprites/10193.png
machoke50,10194,datasets/pokesprites/10194.png
arceus79,10195,datasets/pokesprites/10195.png
lugia49,10196,datasets/pokesprites/10196.png
pinsir16,10197,datasets/pokesprites/10197.png
exeggutor55,10198,datasets/pokesprites/10198.png
growlithe57,10199,datasets/pokesprites/10199.png
solrock6,10200,datasets/pokesprites/10200.png
sentret10,10201,datasets/pokesprites/10201.png
barboach7,10202,datasets/pokesprites/10202.png
delcatty33,10203,datasets/pokesprites/10203.png
golbat91,10204,datasets/pokesprites/10204.png
dodrio68,10205,datasets/pokesprites/10205.png
arceus208,10206,datasets/pokesprites/10206.png
weepinbell8,10207,datasets/pokesprites/10207.png
muk8,10208,datasets/pokesprites/10208.png
ponyta2,10209,datasets/pokesprites/10209.png
dratini63,10210,datasets/pokesprites/10210.png
machamp5,10211,datasets/pokesprites/10211.png
jumpluff4,10212,datasets/pokesprites/10212.png
turtwig26,10213,datasets/pokesprites/10213.png
magcargo12,10214,datasets/pokesprites/10214.png
kricketune49,10215,datasets/pokesprites/10215.png
tropius37,10216,datasets/pokesprites/10216.png
luvdisc28,10217,datasets/pokesprites/10217.png
drapion20,10218,datasets/pokesprites/10218.png
oddish68,10219,datasets/pokesprites/10219.png
lickilicky2,10220,datasets/pokesprites/10220.png
lillipup14,10221,datasets/pokesprites/10221.png
charizard44,10222,datasets/pokesprites/10222.png
octillery56,10223,datasets/pokesprites/10223.png
hippowdon31,10224,datasets/pokesprites/10224.png
swadloon4,10225,datasets/pokesprites/10225.png
bellsprout17,10226,datasets/pokesprites/10226.png
frillish2,10227,datasets/pokesprites/10227.png
stantler52,10228,datasets/pokesprites/10228.png
magikarp34,10229,datasets/pokesprites/10229.png
purugly27,10230,datasets/pokesprites/10230.png
wailord16,10231,datasets/pokesprites/10231.png
gloom50,10232,datasets/pokesprites/10232.png
treecko5,10233,datasets/pokesprites/10233.png
venusaur67,10234,datasets/pokesprites/10234.png
hippopotas31,10235,datasets/pokesprites/10235.png
bagon30,10236,datasets/pokesprites/10236.png
golduck6,10237,datasets/pokesprites/10237.png
smoochum2,10238,datasets/pokesprites/10238.png
geodude20,10239,datasets/pokesprites/10239.png
stunky3,10240,datasets/pokesprites/10240.png
kricketune19,10241,datasets/pokesprites/10241.png
numel41,10242,datasets/pokesprites/10242.png
togekiss12,10243,datasets/pokesprites/10243.png
meditite14,10244,datasets/pokesprites/10244.png
sableye42,10245,datasets/pokesprites/10245.png
heatran5,10246,datasets/pokesprites/10246.png
arceus134,10247,datasets/pokesprites/10247.png
geodude47,10248,datasets/pokesprites/10248.png
stantler5,10249,datasets/pokesprites/10249.png
klink13,10250,datasets/pokesprites/10250.png
garchomp20,10251,datasets/pokesprites/10251.png
tyrogue41,10252,datasets/pokesprites/10252.png
herdier12,10253,datasets/pokesprites/10253.png
quagsire60,10254,datasets/pokesprites/10254.png
chinchou27,10255,datasets/pokesprites/10255.png
spoink34,10256,datasets/pokesprites/10256.png
cradily9,10257,datasets/pokesprites/10257.png
pidgey2,10258,datasets/pokesprites/10258.png
vaporeon17,10259,datasets/pokesprites/10259.png
sliggoo16,10260,datasets/pokesprites/10260.png
arcanine2,10261,datasets/pokesprites/10261.png
bayleef25,10262,datasets/pokesprites/10262.png
tyranitar59,10263,datasets/pokesprites/10263.png
poliwag31,10264,datasets/pokesprites/10264.png
luxray16,10265,datasets/pokesprites/10265.png
golduck64,10266,datasets/pokesprites/10266.png
zapdos17,10267,datasets/pokesprites/10267.png
misdreavus55,10268,datasets/pokesprites/10268.png
huntail16,10269,datasets/pokesprites/10269.png
shiinotic4,10270,datasets/pokesprites/10270.png
miltank26,10271,datasets/pokesprites/10271.png
sentret46,10272,datasets/pokesprites/10272.png
swalot54,10273,datasets/pokesprites/10273.png
remoraid57,10274,datasets/pokesprites/10274.png
mewtwo8,10275,datasets/pokesprites/10275.png
seel55,10276,datasets/pokesprites/10276.png
ludicolo13,10277,datasets/pokesprites/10277.png
corphish42,10278,datasets/pokesprites/10278.png
meganium11,10279,datasets/pokesprites/10279.png
metang27,10280,datasets/pokesprites/10280.png
bisharp18,10281,datasets/pokesprites/10281.png
volcarona8,10282,datasets/pokesprites/10282.png
carvanha13,10283,datasets/pokesprites/10283.png
rayquaza35,10284,datasets/pokesprites/10284.png
dodrio31,10285,datasets/pokesprites/10285.png
ponyta58,10286,datasets/pokesprites/10286.png
snorlax28,10287,datasets/pokesprites/10287.png
gogoat1,10288,datasets/pokesprites/10288.png
salandit3,10289,datasets/pokesprites/10289.png
cascoon25,10290,datasets/pokesprites/10290.png
feebas29,10291,datasets/pokesprites/10291.png
lumineon57,10292,datasets/pokesprites/10292.png
plusle28,10293,datasets/pokesprites/10293.png
golbat90,10294,datasets/pokesprites/10294.png
tyrantrum0,10295,datasets/pokesprites/10295.png
seel45,10296,datasets/pokesprites/10296.png
archen10,10297,datasets/pokesprites/10297.png
magmar0,10298,datasets/pokesprites/10298.png
fearow3,10299,datasets/pokesprites/10299.png
unown954,10300,datasets/pokesprites/10300.png
chimchar19,10301,datasets/pokesprites/10301.png
seaking72,10302,datasets/pokesprites/10302.png
unown1081,10303,datasets/pokesprites/10303.png
whimsicott13,10304,datasets/pokesprites/10304.png
sunflora32,10305,datasets/pokesprites/10305.png
gallade23,10306,datasets/pokesprites/10306.png
skrelp12,10307,datasets/pokesprites/10307.png
marshadow4,10308,datasets/pokesprites/10308.png
doduo71,10309,datasets/pokesprites/10309.png
metagross23,10310,datasets/pokesprites/10310.png
togetic30,10311,datasets/pokesprites/10311.png
grimer61,10312,datasets/pokesprites/10312.png
munna5,10313,datasets/pokesprites/10313.png
doduo32,10314,datasets/pokesprites/10314.png
palkia29,10315,datasets/pokesprites/10315.png
vileplume62,10316,datasets/pokesprites/10316.png
exeggutor70,10317,datasets/pokesprites/10317.png
hippowdon36,10318,datasets/pokesprites/10318.png
mightyena1,10319,datasets/pokesprites/10319.png
makuhita37,10320,datasets/pokesprites/10320.png
huntail34,10321,datasets/pokesprites/10321.png
cacnea10,10322,datasets/pokesprites/10322.png
kakuna0,10323,datasets/pokesprites/10323.png
magneton30,10324,datasets/pokesprites/10324.png
golurk1,10325,datasets/pokesprites/10325.png
snorunt29,10326,datasets/pokesprites/10326.png
tranquill0,10327,datasets/pokesprites/10327.png
togetic53,10328,datasets/pokesprites/10328.png
ursaring69,10329,datasets/pokesprites/10329.png
golduck52,10330,datasets/pokesprites/10330.png
unown33,10331,datasets/pokesprites/10331.png
vanillite8,10332,datasets/pokesprites/10332.png
pichu16,10333,datasets/pokesprites/10333.png
vivillon78,10334,datasets/pokesprites/10334.png
dragonite49,10335,datasets/pokesprites/10335.png
unown1124,10336,datasets/pokesprites/10336.png
grotle17,10337,datasets/pokesprites/10337.png
cloyster51,10338,datasets/pokesprites/10338.png
igglybuff56,10339,datasets/pokesprites/10339.png
purrloin10,10340,datasets/pokesprites/10340.png
slowbro64,10341,datasets/pokesprites/10341.png
unown1153,10342,datasets/pokesprites/10342.png
banette29,10343,datasets/pokesprites/10343.png
aipom74,10344,datasets/pokesprites/10344.png
kingdra32,10345,datasets/pokesprites/10345.png
snorlax70,10346,datasets/pokesprites/10346.png
electabuzz2,10347,datasets/pokesprites/10347.png
bonsly16,10348,datasets/pokesprites/10348.png
octillery33,10349,datasets/pokesprites/10349.png
glameow16,10350,datasets/pokesprites/10350.png
dunsparce28,10351,datasets/pokesprites/10351.png
ceruledge0,10352,datasets/pokesprites/10352.png
tauros42,10353,datasets/pokesprites/10353.png
scizor42,10354,datasets/pokesprites/10354.png
kyogre35,10355,datasets/pokesprites/10355.png
cherrim23,10356,datasets/pokesprites/10356.png
wooper54,10357,datasets/pokesprites/10357.png
rotom108,10358,datasets/pokesprites/10358.png
hoothoot49,10359,datasets/pokesprites/10359.png
porygon-z20,10360,datasets/pokesprites/10360.png
arceus335,10361,datasets/pokesprites/10361.png
golem74,10362,datasets/pokesprites/10362.png
unown1150,10363,datasets/pokesprites/10363.png
snover18,10364,datasets/pokesprites/10364.png
klefki0,10365,datasets/pokesprites/10365.png
raichu27,10366,datasets/pokesprites/10366.png
rhydon71,10367,datasets/pokesprites/10367.png
meditite37,10368,datasets/pokesprites/10368.png
scyther53,10369,datasets/pokesprites/10369.png
unown948,10370,datasets/pokesprites/10370.png
raichu60,10371,datasets/pokesprites/10371.png
hippopotas12,10372,datasets/pokesprites/10372.png
buneary22,10373,datasets/pokesprites/10373.png
torracat4,10374,datasets/pokesprites/10374.png
shelgon24,10375,datasets/pokesprites/10375.png
octillery58,10376,datasets/pokesprites/10376.png
grumpig31,10377,datasets/pokesprites/10377.png
girafarig69,10378,datasets/pokesprites/10378.png
yanma46,10379,datasets/pokesprites/10379.png
paras3,10380,datasets/pokesprites/10380.png
flygon35,10381,datasets/pokesprites/10381.png
frillish19,10382,datasets/pokesprites/10382.png
tentacruel36,10383,datasets/pokesprites/10383.png
golbat23,10384,datasets/pokesprites/10384.png
haunter19,10385,datasets/pokesprites/10385.png
azumarill23,10386,datasets/pokesprites/10386.png
dragonite55,10387,datasets/pokesprites/10387.png
jynx61,10388,datasets/pokesprites/10388.png
ampharos6,10389,datasets/pokesprites/10389.png
kangaskhan63,10390,datasets/pokesprites/10390.png
altaria13,10391,datasets/pokesprites/10391.png
electrode4,10392,datasets/pokesprites/10392.png
golbat49,10393,datasets/pokesprites/10393.png
espeon51,10394,datasets/pokesprites/10394.png
kecleon28,10395,datasets/pokesprites/10395.png
binacle0,10396,datasets/pokesprites/10396.png
arceus339,10397,datasets/pokesprites/10397.png
trapinch17,10398,datasets/pokesprites/10398.png
aipom66,10399,datasets/pokesprites/10399.png
swellow32,10400,datasets/pokesprites/10400.png
dodrio81,10401,datasets/pokesprites/10401.png
magikarp56,10402,datasets/pokesprites/10402.png
gastly53,10403,datasets/pokesprites/10403.png
bidoof18,10404,datasets/pokesprites/10404.png
mantine50,10405,datasets/pokesprites/10405.png
victreebel11,10406,datasets/pokesprites/10406.png
gligar55,10407,datasets/pokesprites/10407.png
stunky8,10408,datasets/pokesprites/10408.png
seel5,10409,datasets/pokesprites/10409.png
electrike24,10410,datasets/pokesprites/10410.png
swellow13,10411,datasets/pokesprites/10411.png
paras53,10412,datasets/pokesprites/10412.png
gligar70,10413,datasets/pokesprites/10413.png
unown48,10414,datasets/pokesprites/10414.png
cherrim29,10415,datasets/pokesprites/10415.png
shiftry55,10416,datasets/pokesprites/10416.png
scyther20,10417,datasets/pokesprites/10417.png
electabuzz55,10418,datasets/pokesprites/10418.png
donphan53,10419,datasets/pokesprites/10419.png
noctowl30,10420,datasets/pokesprites/10420.png
furret33,10421,datasets/pokesprites/10421.png
alomomola16,10422,datasets/pokesprites/10422.png
kakuna64,10423,datasets/pokesprites/10423.png
gastly57,10424,datasets/pokesprites/10424.png
volbeat24,10425,datasets/pokesprites/10425.png
iron-boulder0,10426,datasets/pokesprites/10426.png
chansey22,10427,datasets/pokesprites/10427.png
porygon248,10428,datasets/pokesprites/10428.png
wurmple2,10429,datasets/pokesprites/10429.png
primeape10,10430,datasets/pokesprites/10430.png
eelektrik1,10431,datasets/pokesprites/10431.png
pikachu73,10432,datasets/pokesprites/10432.png
ekans55,10433,datasets/pokesprites/10433.png
toxicroak49,10434,datasets/pokesprites/10434.png
mankey58,10435,datasets/pokesprites/10435.png
ninetales15,10436,datasets/pokesprites/10436.png
aipom24,10437,datasets/pokesprites/10437.png
sableye14,10438,datasets/pokesprites/10438.png
spoink11,10439,datasets/pokesprites/10439.png
appletun2,10440,datasets/pokesprites/10440.png
uxie11,10441,datasets/pokesprites/10441.png
gyarados16,10442,datasets/pokesprites/10442.png
gengar62,10443,datasets/pokesprites/10443.png
clefable3,10444,datasets/pokesprites/10444.png
vigoroth29,10445,datasets/pokesprites/10445.png
sudowoodo60,10446,datasets/pokesprites/10446.png
gothita11,10447,datasets/pokesprites/10447.png
rhyhorn15,10448,datasets/pokesprites/10448.png
arcanine3,10449,datasets/pokesprites/10449.png
koffing48,10450,datasets/pokesprites/10450.png
magnemite55,10451,datasets/pokesprites/10451.png
feebas4,10452,datasets/pokesprites/10452.png
kirlia29,10453,datasets/pokesprites/10453.png
crobat17,10454,datasets/pokesprites/10454.png
blissey57,10455,datasets/pokesprites/10455.png
unown930,10456,datasets/pokesprites/10456.png
steenee2,10457,datasets/pokesprites/10457.png
arceus23,10458,datasets/pokesprites/10458.png
moltres26,10459,datasets/pokesprites/10459.png
bellsprout50,10460,datasets/pokesprites/10460.png
palkia21,10461,datasets/pokesprites/10461.png
dewgong42,10462,datasets/pokesprites/10462.png
phione29,10463,datasets/pokesprites/10463.png
klinklang1,10464,datasets/pokesprites/10464.png
heracross33,10465,datasets/pokesprites/10465.png
grumpig4,10466,datasets/pokesprites/10466.png
tangela38,10467,datasets/pokesprites/10467.png
electrike27,10468,datasets/pokesprites/10468.png
tapu-lele1,10469,datasets/pokesprites/10469.png
probopass21,10470,datasets/pokesprites/10470.png
furfrou30,10471,datasets/pokesprites/10471.png
kadabra86,10472,datasets/pokesprites/10472.png
magneton61,10473,datasets/pokesprites/10473.png
roselia37,10474,datasets/pokesprites/10474.png
bagon23,10475,datasets/pokesprites/10475.png
unown991,10476,datasets/pokesprites/10476.png
metang44,10477,datasets/pokesprites/10477.png
tangela55,10478,datasets/pokesprites/10478.png
drowzee23,10479,datasets/pokesprites/10479.png
fletchling1,10480,datasets/pokesprites/10480.png
aurorus1,10481,datasets/pokesprites/10481.png
decidueye9,10482,datasets/pokesprites/10482.png
cyndaquil34,10483,datasets/pokesprites/10483.png
lombre37,10484,datasets/pokesprites/10484.png
rhyperior31,10485,datasets/pokesprites/10485.png
paras63,10486,datasets/pokesprites/10486.png
armaldo34,10487,datasets/pokesprites/10487.png
hoppip45,10488,datasets/pokesprites/10488.png
blissey31,10489,datasets/pokesprites/10489.png
darkrai0,10490,datasets/pokesprites/10490.png
swinub27,10491,datasets/pokesprites/10491.png
rhyhorn77,10492,datasets/pokesprites/10492.png
eelektross5,10493,datasets/pokesprites/10493.png
kadabra59,10494,datasets/pokesprites/10494.png
treecko11,10495,datasets/pokesprites/10495.png
seedot3,10496,datasets/pokesprites/10496.png
mewtwo25,10497,datasets/pokesprites/10497.png
scyther82,10498,datasets/pokesprites/10498.png
pidgeot41,10499,datasets/pokesprites/10499.png
manaphy0,10500,datasets/pokesprites/10500.png
wooper42,10501,datasets/pokesprites/10501.png
bayleef14,10502,datasets/pokesprites/10502.png
shellder60,10503,datasets/pokesprites/10503.png
manaphy6,10504,datasets/pokesprites/10504.png
regirock8,10505,datasets/pokesprites/10505.png
arceus357,10506,datasets/pokesprites/10506.png
tentacruel53,10507,datasets/pokesprites/10507.png
zapdos34,10508,datasets/pokesprites/10508.png
skiploom34,10509,datasets/pokesprites/10509.png
sandygast5,10510,datasets/pokesprites/10510.png
vanillish11,10511,datasets/pokesprites/10511.png
butterfree73,10512,datasets/pokesprites/10512.png
jigglypuff69,10513,datasets/pokesprites/10513.png
arceus387,10514,datasets/pokesprites/10514.png
breloom38,10515,datasets/pokesprites/10515.png
infernape10,10516,datasets/pokesprites/10516.png
corsola49,10517,datasets/pokesprites/10517.png
medicham24,10518,datasets/pokesprites/10518.png
cryogonal10,10519,datasets/pokesprites/10519.png
butterfree30,10520,datasets/pokesprites/10520.png
eelektross10,10521,datasets/pokesprites/10521.png
mareep19,10522,datasets/pokesprites/10522.png
mothim19,10523,datasets/pokesprites/10523.png
lopunny24,10524,datasets/pokesprites/10524.png
porygon27,10525,datasets/pokesprites/10525.png
raichu72,10526,datasets/pokesprites/10526.png
poochyena32,10527,datasets/pokesprites/10527.png
kirlia18,10528,datasets/pokesprites/10528.png
makuhita36,10529,datasets/pokesprites/10529.png
noctowl33,10530,datasets/pokesprites/10530.png
quagsire51,10531,datasets/pokesprites/10531.png
lillipup5,10532,datasets/pokesprites/10532.png
butterfree70,10533,datasets/pokesprites/10533.png
tapu-fini0,10534,datasets/pokesprites/10534.png
steelix31,10535,datasets/pokesprites/10535.png
steelix66,10536,datasets/pokesprites/10536.png
wingull16,10537,datasets/pokesprites/10537.png
rhyhorn3,10538,datasets/pokesprites/10538.png
steelix14,10539,datasets/pokesprites/10539.png
alakazam63,10540,datasets/pokesprites/10540.png
seadra1,10541,datasets/pokesprites/10541.png
pichu52,10542,datasets/pokesprites/10542.png
staraptor18,10543,datasets/pokesprites/10543.png
entei34,10544,datasets/pokesprites/10544.png
roserade17,10545,datasets/pokesprites/10545.png
goldeen67,10546,datasets/pokesprites/10546.png
scolipede3,10547,datasets/pokesprites/10547.png
gallade32,10548,datasets/pokesprites/10548.png
murkrow74,10549,datasets/pokesprites/10549.png
shelmet4,10550,datasets/pokesprites/10550.png
raichu73,10551,datasets/pokesprites/10551.png
castform36,10552,datasets/pokesprites/10552.png
espeon58,10553,datasets/pokesprites/10553.png
granbull56,10554,datasets/pokesprites/10554.png
moltres25,10555,datasets/pokesprites/10555.png
meowth70,10556,datasets/pokesprites/10556.png
magikarp55,10557,datasets/pokesprites/10557.png
quagsire23,10558,datasets/pokesprites/10558.png
sableye33,10559,datasets/pokesprites/10559.png
talonflame7,10560,datasets/pokesprites/10560.png
gallade22,10561,datasets/pokesprites/10561.png
rotom69,10562,datasets/pokesprites/10562.png
azurill13,10563,datasets/pokesprites/10563.png
abomasnow16,10564,datasets/pokesprites/10564.png
maractus11,10565,datasets/pokesprites/10565.png
rapidash40,10566,datasets/pokesprites/10566.png
gothorita10,10567,datasets/pokesprites/10567.png
medicham42,10568,datasets/pokesprites/10568.png
pidgeotto30,10569,datasets/pokesprites/10569.png
luvdisc40,10570,datasets/pokesprites/10570.png
slowbro47,10571,datasets/pokesprites/10571.png
drifblim24,10572,datasets/pokesprites/10572.png
raichu51,10573,datasets/pokesprites/10573.png
flygon9,10574,datasets/pokesprites/10574.png
dustox17,10575,datasets/pokesprites/10575.png
quilava51,10576,datasets/pokesprites/10576.png
tangela44,10577,datasets/pokesprites/10577.png
zoroark21,10578,datasets/pokesprites/10578.png
totodile28,10579,datasets/pokesprites/10579.png
popplio3,10580,datasets/pokesprites/10580.png
starmie65,10581,datasets/pokesprites/10581.png
paras27,10582,datasets/pokesprites/10582.png
jirachi15,10583,datasets/pokesprites/10583.png
metagross11,10584,datasets/pokesprites/10584.png
gastrodon42,10585,datasets/pokesprites/10585.png
aerodactyl63,10586,datasets/pokesprites/10586.png
wooper45,10587,datasets/pokesprites/10587.png
kyogre0,10588,datasets/pokesprites/10588.png
slowking36,10589,datasets/pokesprites/10589.png
rotom72,10590,datasets/pokesprites/10590.png
ninetales55,10591,datasets/pokesprites/10591.png
feebas2,10592,datasets/pokesprites/10592.png
florges39,10593,datasets/pokesprites/10593.png
octillery61,10594,datasets/pokesprites/10594.png
heracross74,10595,datasets/pokesprites/10595.png
regidrago1,10596,datasets/pokesprites/10596.png
caterpie54,10597,datasets/pokesprites/10597.png
kingambit0,10598,datasets/pokesprites/10598.png
gorebyss35,10599,datasets/pokesprites/10599.png
combee7,10600,datasets/pokesprites/10600.png
roserade40,10601,datasets/pokesprites/10601.png
staraptor42,10602,datasets/pokesprites/10602.png
snover11,10603,datasets/pokesprites/10603.png
absol12,10604,datasets/pokesprites/10604.png
ambipom1,10605,datasets/pokesprites/10605.png
graveler74,10606,datasets/pokesprites/10606.png
nidoqueen59,10607,datasets/pokesprites/10607.png
gyarados60,10608,datasets/pokesprites/10608.png
pikachu127,10609,datasets/pokesprites/10609.png
trubbish10,10610,datasets/pokesprites/10610.png
scizor24,10611,datasets/pokesprites/10611.png
claydol35,10612,datasets/pokesprites/10612.png
sylveon13,10613,datasets/pokesprites/10613.png
feraligatr42,10614,datasets/pokesprites/10614.png
vileplume8,10615,datasets/pokesprites/10615.png
unown453,10616,datasets/pokesprites/10616.png
taillow3,10617,datasets/pokesprites/10617.png
rattata33,10618,datasets/pokesprites/10618.png
goodra16,10619,datasets/pokesprites/10619.png
victreebel48,10620,datasets/pokesprites/10620.png
caterpie12,10621,datasets/pokesprites/10621.png
umbreon49,10622,datasets/pokesprites/10622.png
cyndaquil50,10623,datasets/pokesprites/10623.png
girafarig60,10624,datasets/pokesprites/10624.png
tropius36,10625,datasets/pokesprites/10625.png
lucario2,10626,datasets/pokesprites/10626.png
flareon15,10627,datasets/pokesprites/10627.png
slugma51,10628,datasets/pokesprites/10628.png
arceus232,10629,datasets/pokesprites/10629.png
cresselia18,10630,datasets/pokesprites/10630.png
axew9,10631,datasets/pokesprites/10631.png
combusken30,10632,datasets/pokesprites/10632.png
cosmoem4,10633,datasets/pokesprites/10633.png
spinda14,10634,datasets/pokesprites/10634.png
dusclops41,10635,datasets/pokesprites/10635.png
porygon45,10636,datasets/pokesprites/10636.png
geodude36,10637,datasets/pokesprites/10637.png
kyurem26,10638,datasets/pokesprites/10638.png
ralts15,10639,datasets/pokesprites/10639.png
lombre7,10640,datasets/pokesprites/10640.png
azurill35,10641,datasets/pokesprites/10641.png
golem30,10642,datasets/pokesprites/10642.png
magearna10,10643,datasets/pokesprites/10643.png
ivysaur25,10644,datasets/pokesprites/10644.png
ninetales29,10645,datasets/pokesprites/10645.png
omanyte48,10646,datasets/pokesprites/10646.png
charizard66,10647,datasets/pokesprites/10647.png
tyrantrum11,10648,datasets/pokesprites/10648.png
dwebble12,10649,datasets/pokesprites/10649.png
piloswine64,10650,datasets/pokesprites/10650.png
gigalith16,10651,datasets/pokesprites/10651.png
cramorant5,10652,datasets/pokesprites/10652.png
natu40,10653,datasets/pokesprites/10653.png
aipom67,10654,datasets/pokesprites/10654.png
tauros1,10655,datasets/pokesprites/10655.png
unown681,10656,datasets/pokesprites/10656.png
geodude3,10657,datasets/pokesprites/10657.png
illumise13,10658,datasets/pokesprites/10658.png
pachirisu8,10659,datasets/pokesprites/10659.png
ditto61,10660,datasets/pokesprites/10660.png
gastrodon18,10661,datasets/pokesprites/10661.png
dragonair58,10662,datasets/pokesprites/10662.png
treecko29,10663,datasets/pokesprites/10663.png
doduo39,10664,datasets/pokesprites/10664.png
silvally22,10665,datasets/pokesprites/10665.png
aerodactyl62,10666,datasets/pokesprites/10666.png
cofagrigus5,10667,datasets/pokesprites/10667.png
manectric42,10668,datasets/pokesprites/10668.png
mandibuzz5,10669,datasets/pokesprites/10669.png
skrelp4,10670,datasets/pokesprites/10670.png
typhlosion32,10671,datasets/pokesprites/10671.png
golduck58,10672,datasets/pokesprites/10672.png
pachirisu37,10673,datasets/pokesprites/10673.png
mantyke24,10674,datasets/pokesprites/10674.png
ho-oh48,10675,datasets/pokesprites/10675.png
haunter5,10676,datasets/pokesprites/10676.png
mewtwo74,10677,datasets/pokesprites/10677.png
parasect20,10678,datasets/pokesprites/10678.png
raikou41,10679,datasets/pokesprites/10679.png
haxorus0,10680,datasets/pokesprites/10680.png
empoleon10,10681,datasets/pokesprites/10681.png
rapidash45,10682,datasets/pokesprites/10682.png
alakazam91,10683,datasets/pokesprites/10683.png
weedle19,10684,datasets/pokesprites/10684.png
typhlosion40,10685,datasets/pokesprites/10685.png
azurill27,10686,datasets/pokesprites/10686.png
weedle23,10687,datasets/pokesprites/10687.png
mew8,10688,datasets/pokesprites/10688.png
grovyle9,10689,datasets/pokesprites/10689.png
swampert4,10690,datasets/pokesprites/10690.png
bulbasaur56,10691,datasets/pokesprites/10691.png
wurmple10,10692,datasets/pokesprites/10692.png
pineco15,10693,datasets/pokesprites/10693.png
remoraid54,10694,datasets/pokesprites/10694.png
spearow54,10695,datasets/pokesprites/10695.png
pawniard4,10696,datasets/pokesprites/10696.png
drowzee40,10697,datasets/pokesprites/10697.png
wigglytuff48,10698,datasets/pokesprites/10698.png
nidoqueen30,10699,datasets/pokesprites/10699.png
starmie54,10700,datasets/pokesprites/10700.png
scyther35,10701,datasets/pokesprites/10701.png
vivillon57,10702,datasets/pokesprites/10702.png
stantler10,10703,datasets/pokesprites/10703.png
raikou38,10704,datasets/pokesprites/10704.png
nidorina42,10705,datasets/pokesprites/10705.png
arceus14,10706,datasets/pokesprites/10706.png
charmander63,10707,datasets/pokesprites/10707.png
mamoswine20,10708,datasets/pokesprites/10708.png
doduo3,10709,datasets/pokesprites/10709.png
kecleon29,10710,datasets/pokesprites/10710.png
scizor80,10711,datasets/pokesprites/10711.png
grumpig34,10712,datasets/pokesprites/10712.png
combee25,10713,datasets/pokesprites/10713.png
unown479,10714,datasets/pokesprites/10714.png
snover44,10715,datasets/pokesprites/10715.png
gabite60,10716,datasets/pokesprites/10716.png
bellsprout6,10717,datasets/pokesprites/10717.png
ambipom37,10718,datasets/pokesprites/10718.png
toxicroak53,10719,datasets/pokesprites/10719.png
psyduck27,10720,datasets/pokesprites/10720.png
rotom64,10721,datasets/pokesprites/10721.png
skuntank3,10722,datasets/pokesprites/10722.png
carvanha40,10723,datasets/pokesprites/10723.png
sandshrew1,10724,datasets/pokesprites/10724.png
nickit0,10725,datasets/pokesprites/10725.png
togepi14,10726,datasets/pokesprites/10726.png
smeargle23,10727,datasets/pokesprites/10727.png
breloom6,10728,datasets/pokesprites/10728.png
forretress50,10729,datasets/pokesprites/10729.png
wailmer28,10730,datasets/pokesprites/10730.png
mantyke19,10731,datasets/pokesprites/10731.png
throh12,10732,datasets/pokesprites/10732.png
nidorina45,10733,datasets/pokesprites/10733.png
whismur7,10734,datasets/pokesprites/10734.png
graveler60,10735,datasets/pokesprites/10735.png
victreebel23,10736,datasets/pokesprites/10736.png
remoraid44,10737,datasets/pokesprites/10737.png
porygon65,10738,datasets/pokesprites/10738.png
abomasnow35,10739,datasets/pokesprites/10739.png
starmie57,10740,datasets/pokesprites/10740.png
dodrio8,10741,datasets/pokesprites/10741.png
tyranitar24,10742,datasets/pokesprites/10742.png
grookey1,10743,datasets/pokesprites/10743.png
chinchou22,10744,datasets/pokesprites/10744.png
electivire6,10745,datasets/pokesprites/10745.png
golduck49,10746,datasets/pokesprites/10746.png
ho-oh4,10747,datasets/pokesprites/10747.png
piplup27,10748,datasets/pokesprites/10748.png
happiny34,10749,datasets/pokesprites/10749.png
octillery29,10750,datasets/pokesprites/10750.png
toxicroak21,10751,datasets/pokesprites/10751.png
metang24,10752,datasets/pokesprites/10752.png
timburr7,10753,datasets/pokesprites/10753.png
marshtomp8,10754,datasets/pokesprites/10754.png
shiftry39,10755,datasets/pokesprites/10755.png
mismagius14,10756,datasets/pokesprites/10756.png
seadra11,10757,datasets/pokesprites/10757.png
claydol27,10758,datasets/pokesprites/10758.png
kabutops68,10759,datasets/pokesprites/10759.png
kakuna20,10760,datasets/pokesprites/10760.png
venusaur70,10761,datasets/pokesprites/10761.png
relicanth49,10762,datasets/pokesprites/10762.png
swinub53,10763,datasets/pokesprites/10763.png
roselia62,10764,datasets/pokesprites/10764.png
magby2,10765,datasets/pokesprites/10765.png
unown1054,10766,datasets/pokesprites/10766.png
spearow33,10767,datasets/pokesprites/10767.png
poliwag52,10768,datasets/pokesprites/10768.png
cinccino5,10769,datasets/pokesprites/10769.png
darkrai8,10770,datasets/pokesprites/10770.png
virizion13,10771,datasets/pokesprites/10771.png
cradily25,10772,datasets/pokesprites/10772.png
kricketot0,10773,datasets/pokesprites/10773.png
murkrow66,10774,datasets/pokesprites/10774.png
vullaby9,10775,datasets/pokesprites/10775.png
dewott16,10776,datasets/pokesprites/10776.png
unown999,10777,datasets/pokesprites/10777.png
gastrodon32,10778,datasets/pokesprites/10778.png
charmeleon48,10779,datasets/pokesprites/10779.png
